# Constructed from biom file
#OTU ID	SRR10484371-taxa	SRR10484376-taxa	SRR10484377-taxa	SRR10484382-taxa	SRR10484388-taxa	SRR10484393-taxa	SRR10484399-taxa	SRR10484404-taxa	SRR10484410-taxa	SRR10484415-taxa	SRR10484421-taxa	SRR10484426-taxa	SRR10484431-taxa	SRR10484432-taxa	SRR10484437-taxa	SRR10484443-taxa	SRR10484448-taxa	SRR10484454-taxa	SRR10484459-taxa	Consensus Lineage
930806	58.0	8.0	38.0	151.0	22.0	34.0	5.0	50.0	26.0	15.0	32.0	3.0	8.0	2.0	61.0	48.0	20.0	5.0	7.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Halioglobus; s__pacificus
930805	31.0	2.0	52.0	28.0	12.0	8.0	0.0	5.0	13.0	26.0	8.0	4.0	1.0	3.0	1.0	37.0	18.0	1.0	95.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Halioglobus; s__japonicus
393662	39.0	4.0	60.0	35.0	0.0	7.0	11.0	6.0	4.0	14.0	5.0	3.0	13.0	17.0	2.0	20.0	4.0	6.0	11.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Congregibacter; s__litoralis
1470434	31.0	0.0	23.0	71.0	0.0	7.0	2.0	10.0	9.0	10.0	12.0	1.0	17.0	7.0	0.0	9.0	10.0	1.0	14.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Zhongshania; s__aliphaticivorans
1620392	22.0	4.0	9.0	11.0	4.0	4.0	1.0	17.0	2.0	2.0	0.0	0.0	2.0	1.0	0.0	4.0	9.0	3.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Spongiibacter; s__sp. IMCC21906
716816	9.0	22.0	11.0	10.0	4.0	2.0	1.0	23.0	5.0	8.0	0.0	0.0	1.0	22.0	0.0	3.0	6.0	1.0	25.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Oceanicoccus; s__sagamiensis
34064	51.0	0.0	5.0	0.0	0.0	5.0	2.0	5.0	9.0	11.0	46.0	0.0	1.0	0.0	0.0	25.0	4.0	0.0	19.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__; s__
262	67.0	8.0	88.0	24.0	8.0	23.0	3.0	9.0	12.0	49.0	65.0	0.0	13.0	1.0	9.0	53.0	23.0	5.0	24.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__Francisella; s__
2007306	56.0	46.0	12.0	14.0	18.0	6.0	7.0	2.0	10.0	11.0	36.0	15.0	3.0	1.0	0.0	48.0	4.0	12.0	19.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__Francisella; s__sp. FDC440
549298	48.0	1.0	19.0	8.0	3.0	1.0	5.0	0.0	2.0	2.0	8.0	0.0	15.0	43.0	0.0	9.0	9.0	2.0	5.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__Francisella; s__halioticida
263	22.0	41.0	22.0	35.0	31.0	11.0	4.0	4.0	2.0	2.0	7.0	13.0	10.0	48.0	0.0	12.0	6.0	5.0	7.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__Francisella; s__tularensis
1547445	21.0	32.0	141.0	5.0	2.0	6.0	1.0	5.0	2.0	14.0	8.0	18.0	7.0	21.0	7.0	4.0	1.0	0.0	16.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__Francisella; s__sp. FSC1006
28110	17.0	34.0	121.0	21.0	2.0	6.0	0.0	2.0	0.0	8.0	4.0	2.0	4.0	3.0	0.0	9.0	4.0	3.0	25.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__Francisella; s__philomiragia
475375	15.0	0.0	3.0	1.0	0.0	6.0	2.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	12.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__Francisella; s__sp. MA067296
954	12.0	1.0	12.0	9.0	0.0	2.0	3.0	4.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	9.0	0.0	0.0	4.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__Francisella; s__persica
573569	4.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	13.0	1.0	6.0	2.0	6.0	0.0	0.0	2.0	0.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__Francisella; s__sp. TX077308
1542390	3.0	1.0	9.0	8.0	0.0	8.0	0.0	1.0	3.0	2.0	0.0	0.0	2.0	16.0	0.0	38.0	5.0	0.0	3.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__Francisella; s__sp. CA97-1460
594679	30.0	43.0	8.0	15.0	4.0	0.0	2.0	0.0	1.0	15.0	0.0	0.0	0.0	3.0	0.0	10.0	3.0	3.0	4.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__Allofrancisella; s__guangzhouensis
40222	12.0	0.0	2.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	5.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Methylophaga; s__
754476	48.0	1.0	29.0	94.0	19.0	9.0	3.0	93.0	5.0	11.0	4.0	1.0	10.0	1.0	0.0	39.0	6.0	1.0	4.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Methylophaga; s__nitratireducenticrescens
754477	32.0	3.0	8.0	6.0	0.0	1.0	1.0	0.0	1.0	4.0	21.0	2.0	2.0	10.0	5.0	12.0	1.0	2.0	5.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Methylophaga; s__frappieri
34067	39.0	4.0	10.0	25.0	1.0	13.0	0.0	4.0	8.0	5.0	27.0	0.0	10.0	0.0	0.0	19.0	7.0	1.0	35.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Cycloclasticus; s__
385025	1.0	0.0	9.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	5.0	5.0	1.0	7.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Cycloclasticus; s__sp. P1
1238	27.0	2.0	10.0	18.0	0.0	10.0	3.0	13.0	19.0	13.0	4.0	0.0	6.0	0.0	1.0	12.0	10.0	0.0	37.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Piscirickettsia; s__salmonis
92245	14.0	33.0	6.0	9.0	32.0	0.0	0.0	40.0	7.0	5.0	8.0	36.0	3.0	2.0	1.0	28.0	10.0	11.0	8.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Thiomicrospira; s__aerophila
39765	11.0	5.0	28.0	11.0	0.0	8.0	4.0	0.0	10.0	32.0	1.0	0.0	23.0	74.0	0.0	116.0	0.0	0.0	4.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Hydrogenovibrio; s__crunogenus
40754	26.0	1.0	28.0	44.0	1.0	4.0	1.0	4.0	0.0	0.0	0.0	0.0	13.0	5.0	2.0	5.0	5.0	6.0	5.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__Thioploca; s__ingrica
288004	20.0	3.0	21.0	12.0	7.0	9.0	1.0	3.0	3.0	11.0	8.0	1.0	19.0	19.0	4.0	9.0	2.0	2.0	18.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__Beggiatoa; s__leptomitoformis
2169539	72.0	3.0	61.0	55.0	15.0	18.0	11.0	26.0	9.0	49.0	30.0	3.0	6.0	12.0	1.0	91.0	19.0	3.0	67.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Spongiibacter; s__Gammaproteobacteria bacterium DM2
83406	54.0	9.0	9.0	18.0	5.0	4.0	25.0	1.0	2.0	4.0	56.0	36.0	8.0	43.0	2.0	11.0	18.0	8.0	37.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Spongiibacter; s__gamma proteobacterium HdN1
1248727	44.0	56.0	60.0	75.0	17.0	41.0	8.0	73.0	32.0	33.0	24.0	89.0	34.0	65.0	84.0	93.0	34.0	13.0	49.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Spongiibacter; s__endosymbiont of unidentified scaly snail isolate Monju
2070539	14.0	3.0	14.0	7.0	6.0	17.0	3.0	9.0	0.0	6.0	4.0	0.0	16.0	18.0	21.0	23.0	6.0	2.0	9.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Spongiibacter; s__Gammaproteobacteria bacterium ESL0073
186490	84.0	23.0	8.0	18.0	6.0	6.0	8.0	9.0	19.0	30.0	16.0	13.0	10.0	4.0	0.0	27.0	12.0	6.0	18.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Candidatus Thioglobus; s__Candidatus Baumannia cicadellinicola
1427364	61.0	24.0	11.0	36.0	7.0	12.0	7.0	8.0	1.0	9.0	30.0	13.0	1.0	0.0	3.0	45.0	16.0	3.0	27.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Candidatus Thioglobus; s__singularis
1705394	11.0	2.0	2.0	3.0	0.0	3.0	1.0	1.0	2.0	0.0	1.0	16.0	2.0	0.0	0.0	1.0	4.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Candidatus Thioglobus; s__autotrophicus
386487	30.0	8.0	0.0	0.0	5.0	7.0	2.0	2.0	4.0	0.0	42.0	5.0	0.0	4.0	4.0	7.0	4.0	1.0	7.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Candidatus Ruthia; s__magnifica
410330	28.0	1.0	9.0	1.0	4.0	11.0	0.0	2.0	2.0	4.0	31.0	1.0	0.0	0.0	6.0	0.0	1.0	2.0	21.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Thiolapillus; s__Calyptogena okutanii thioautotrophic gill symbiont
113267	9.0	3.0	8.0	3.0	1.0	1.0	1.0	0.0	3.0	0.0	3.0	0.0	10.0	0.0	0.0	1.0	0.0	0.0	5.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Candidatus Ruthia; s__Bathymodiolus septemdierum thioautotrophic gill symbiont
1543721	56.0	60.0	147.0	34.0	19.0	21.0	5.0	47.0	12.0	16.0	25.0	108.0	3.0	3.0	135.0	59.0	33.0	22.0	96.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Sedimenticola; s__thiotaurini
1249552	40.0	2.0	137.0	54.0	3.0	13.0	3.0	7.0	1.0	13.0	21.0	5.0	11.0	7.0	4.0	9.0	22.0	2.0	18.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Pseudohongiella; s__spirulinae
585455	27.0	76.0	73.0	206.0	6.0	36.0	4.0	32.0	10.0	61.0	64.0	41.0	6.0	13.0	8.0	38.0	60.0	9.0	42.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Thiohalobacter; s__thiocyanaticus
1076588	21.0	21.0	34.0	40.0	6.0	12.0	4.0	16.0	25.0	41.0	43.0	48.0	9.0	30.0	2.0	16.0	40.0	10.0	39.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Thiolapillus; s__brandeum
444	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__; s__
445	4.0	2.0	0.0	4.0	3.0	4.0	2.0	7.0	6.0	8.0	5.0	0.0	0.0	0.0	0.0	20.0	3.0	1.0	55.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__
29423	57.0	0.0	16.0	9.0	1.0	7.0	8.0	0.0	7.0	10.0	0.0	3.0	5.0	0.0	11.0	4.0	5.0	1.0	6.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__oakridgensis
446	52.0	49.0	49.0	31.0	12.0	13.0	3.0	26.0	7.0	4.0	22.0	48.0	4.0	37.0	0.0	30.0	14.0	4.0	39.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__pneumophila
449	51.0	0.0	12.0	6.0	4.0	7.0	6.0	6.0	13.0	10.0	34.0	1.0	0.0	0.0	0.0	22.0	7.0	1.0	40.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__hackeliae
45067	27.0	11.0	11.0	13.0	0.0	3.0	0.0	0.0	21.0	2.0	1.0	20.0	1.0	1.0	4.0	4.0	13.0	28.0	11.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__lansingensis
452	22.0	3.0	7.0	6.0	20.0	10.0	3.0	28.0	10.0	10.0	3.0	3.0	0.0	2.0	1.0	0.0	6.0	0.0	35.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__spiritensis
450	16.0	1.0	3.0	17.0	4.0	3.0	3.0	1.0	3.0	8.0	11.0	0.0	2.0	0.0	0.0	11.0	4.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__longbeachae
66969	14.0	10.0	19.0	53.0	0.0	18.0	3.0	2.0	9.0	4.0	5.0	0.0	2.0	0.0	0.0	6.0	7.0	1.0	27.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__waltersii
96230	12.0	0.0	1.0	53.0	7.0	10.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	17.0	0.0	7.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__fallonii
1867846	11.0	32.0	88.0	6.0	10.0	7.0	0.0	6.0	1.0	1.0	0.0	22.0	0.0	0.0	0.0	4.0	4.0	8.0	11.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__clemsonensis
28082	3.0	0.0	25.0	4.0	6.0	4.0	1.0	7.0	0.0	4.0	1.0	0.0	7.0	18.0	0.0	9.0	7.0	1.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__anisa
463	19.0	0.0	7.0	2.0	4.0	1.0	1.0	12.0	0.0	3.0	8.0	0.0	14.0	16.0	0.0	18.0	3.0	1.0	2.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Fluoribacter; s__dumoffii
451	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	4.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Tatlockia; s__micdadei
118968	20.0	1.0	7.0	3.0	0.0	1.0	2.0	6.0	0.0	1.0	0.0	2.0	1.0	33.0	0.0	1.0	2.0	0.0	4.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
777	7.0	0.0	9.0	1.0	0.0	4.0	1.0	3.0	1.0	4.0	0.0	1.0	1.0	0.0	0.0	2.0	3.0	1.0	6.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Coxiella; s__burnetii
416	41.0	1.0	25.0	17.0	19.0	4.0	3.0	28.0	23.0	43.0	34.0	2.0	19.0	6.0	4.0	46.0	81.0	3.0	18.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methylomonas; s__
1538553	79.0	40.0	55.0	56.0	23.0	10.0	9.0	66.0	33.0	43.0	31.0	32.0	7.0	14.0	7.0	77.0	140.0	4.0	16.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methylomonas; s__denitrificans
1727196	34.0	68.0	9.0	17.0	16.0	36.0	3.0	6.0	14.0	3.0	6.0	48.0	2.0	0.0	13.0	4.0	10.0	12.0	2.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methylomonas; s__sp. DH-1
421	29.0	4.0	22.0	14.0	3.0	14.0	1.0	25.0	13.0	43.0	22.0	7.0	0.0	1.0	93.0	31.0	98.0	1.0	15.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methylomonas; s__methanica
702114	14.0	0.0	7.0	3.0	1.0	3.0	0.0	0.0	43.0	33.0	14.0	0.0	1.0	0.0	0.0	2.0	6.0	3.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methylomonas; s__koyamae
1704499	44.0	31.0	21.0	23.0	5.0	6.0	4.0	19.0	19.0	3.0	17.0	22.0	2.0	6.0	0.0	7.0	72.0	5.0	12.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methylovulum; s__psychrotolerans
271065	32.0	26.0	8.0	36.0	11.0	10.0	6.0	14.0	55.0	31.0	37.0	24.0	9.0	0.0	0.0	39.0	123.0	4.0	18.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methylomicrobium; s__alcaliphilum
414	22.0	26.0	37.0	34.0	5.0	13.0	5.0	21.0	3.0	17.0	11.0	44.0	2.0	11.0	19.0	6.0	20.0	0.0	7.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methylococcus; s__capsulatus
465721	98.0	39.0	36.0	44.0	6.0	17.0	12.0	24.0	15.0	35.0	42.0	136.0	35.0	11.0	265.0	16.0	65.0	21.0	54.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nevskiales; f__Sinobacteraceae; g__Steroidobacter; s__denitrificans
1620215	43.0	48.0	77.0	88.0	8.0	40.0	4.0	65.0	5.0	46.0	87.0	28.0	16.0	17.0	6.0	29.0	25.0	14.0	58.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Sulfuricaulis; s__limicola
1281578	30.0	29.0	30.0	43.0	0.0	7.0	0.0	15.0	4.0	5.0	20.0	23.0	4.0	11.0	4.0	4.0	14.0	3.0	7.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Acidiferrobacter; s__sp. SPIII_3
1675686	8.0	134.0	98.0	60.0	4.0	17.0	8.0	26.0	25.0	63.0	15.0	118.0	14.0	16.0	20.0	24.0	92.0	6.0	38.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Sulfurifustis; s__variabilis
1196095	33.0	4.0	12.0	104.0	7.0	10.0	0.0	5.0	7.0	6.0	13.0	6.0	54.0	0.0	11.0	26.0	17.0	0.0	73.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Orbales; f__Orbaceae; g__Gilliamella; s__apicola
1267021	13.0	2.0	24.0	12.0	3.0	5.0	1.0	7.0	0.0	7.0	8.0	0.0	31.0	3.0	0.0	4.0	1.0	0.0	15.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Orbales; f__Orbaceae; g__Frischella; s__perrara
1810504	44.0	25.0	91.0	61.0	14.0	27.0	3.0	34.0	32.0	40.0	20.0	74.0	11.0	17.0	140.0	9.0	143.0	12.0	32.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Immundisolibacterales; f__Immundisolibacteraceae; g__Immundisolibacter; s__cernigliae
2183911	42.0	95.0	176.0	58.0	1.0	33.0	3.0	50.0	26.0	20.0	16.0	49.0	2.0	3.0	5.0	64.0	77.0	9.0	38.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Salinisphaeraceae; g__Salinisphaera; s__sp. LB1
870	29.0	33.0	17.0	104.0	4.0	13.0	6.0	5.0	1.0	20.0	5.0	28.0	14.0	83.0	1.0	9.0	9.0	2.0	6.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__Dichelobacter; s__nodosus
28221	248.0	55.0	123.0	175.0	40.0	80.0	42.0	164.0	65.0	100.0	176.0	141.0	108.0	166.0	176.0	193.0	149.0	57.0	233.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
213115	102.0	9.0	34.0	86.0	3.0	28.0	6.0	64.0	12.0	35.0	30.0	78.0	65.0	75.0	19.0	59.0	55.0	36.0	20.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__; g__; s__
194924	231.0	119.0	117.0	189.0	6.0	69.0	23.0	184.0	46.0	81.0	106.0	222.0	188.0	300.0	44.0	121.0	166.0	79.0	67.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__; s__
872	850.0	98.0	319.0	575.0	23.0	186.0	77.0	582.0	181.0	297.0	232.0	664.0	623.0	1075.0	510.0	321.0	735.0	538.0	198.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__
901	2072.0	2560.0	24824.0	39073.0	64.0	14343.0	283.0	948.0	94.0	362.0	394.0	1121.0	795.0	5003.0	2243.0	524.0	798.0	2502.0	329.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__piger
881	2040.0	369.0	406.0	863.0	32.0	311.0	124.0	1479.0	90.0	555.0	515.0	1292.0	1628.0	2983.0	1710.0	716.0	1257.0	763.0	254.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__vulgaris
44742	988.0	96.0	316.0	584.0	23.0	232.0	88.0	706.0	180.0	310.0	276.0	95918.0	1237.0	1336.0	289.0	353.0	640.0	593.0	179.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__fairfieldensis
58180	305.0	117.0	77.0	179.0	36.0	55.0	19.0	253.0	31.0	95.0	87.0	161.0	181.0	419.0	257.0	129.0	167.0	124.0	63.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__alaskensis
879	299.0	33.0	120.0	201.0	34.0	122.0	42.0	264.0	73.0	172.0	115.0	116.0	167.0	355.0	80.0	204.0	252.0	110.0	158.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__gigas
184917	276.0	28.0	114.0	203.0	43.0	69.0	26.0	279.0	68.0	128.0	126.0	107.0	153.0	344.0	147.0	175.0	350.0	79.0	115.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__magneticus
644968	276.0	82.0	116.0	175.0	11.0	60.0	31.0	159.0	53.0	97.0	93.0	219.0	168.0	342.0	154.0	129.0	244.0	86.0	51.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__sp. FW1012B
876	255.0	49.0	170.0	313.0	21.0	94.0	29.0	233.0	33.0	148.0	78.0	129.0	154.0	284.0	56.0	137.0	297.0	122.0	105.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__desulfuricans
873	242.0	86.0	73.0	120.0	16.0	109.0	18.0	135.0	6.0	66.0	52.0	168.0	122.0	185.0	129.0	118.0	168.0	78.0	89.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__africanus
1725232	182.0	22.0	46.0	88.0	6.0	30.0	17.0	105.0	12.0	32.0	60.0	91.0	86.0	177.0	33.0	83.0	90.0	65.0	78.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__Candidatus Desulfovibrio trichonymphae
880	119.0	18.0	108.0	252.0	30.0	52.0	14.0	101.0	30.0	56.0	72.0	35.0	54.0	100.0	8.0	66.0	75.0	18.0	85.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__salexigens
191026	101.0	2.0	42.0	13.0	2.0	16.0	18.0	24.0	17.0	14.0	31.0	7.0	18.0	29.0	23.0	20.0	5.0	6.0	17.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__hydrothermalis
